image_path,label
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper298.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash35.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash21.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper529.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal70.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper273.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic163.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper515.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper501.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal58.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic177.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper267.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass430.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass356.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic7.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass342.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass424.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic86.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard176.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard97.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper43.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard162.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic92.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard83.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass418.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard68.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic79.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard189.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass395.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass381.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper449.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal138.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper307.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal110.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard54.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper461.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard40.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic51.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper475.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper80.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper313.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard348.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass154.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass140.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass168.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard374.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard360.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass197.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic229.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass183.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass37.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal312.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper105.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper111.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass23.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper110.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass36.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper104.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal313.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic214.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass182.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic228.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper138.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard361.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass169.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass141.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass155.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper474.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic50.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard41.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper312.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal111.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper306.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic44.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard55.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper95.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper448.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass380.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal139.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass394.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard188.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic78.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard69.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic93.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard163.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper42.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass419.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper56.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard96.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard177.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic87.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass425.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal59.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper266.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic176.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic162.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper272.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper514.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal65.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper528.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash20.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash102.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper299.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic189.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash116.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass223.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic374.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal273.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic412.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic406.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal267.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic348.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard215.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard201.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard229.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal298.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic389.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard203.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal259.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic410.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal271.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic362.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic404.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash100.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass235.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass221.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash22.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass209.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal98.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash128.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash36.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper258.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic148.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal67.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic174.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper264.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper516.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper270.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic160.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper489.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper68.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass355.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard149.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic4.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass433.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper40.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard161.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic91.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard80.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic85.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard175.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper54.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass369.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass396.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper338.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal107.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard43.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper476.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic52.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper83.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper97.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard57.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper462.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper304.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal113.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass143.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass157.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard363.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard377.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass180.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal339.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass194.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard388.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass20.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal305.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper112.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic202.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic216.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper106.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass34.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper107.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal310.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic217.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass35.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass21.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic203.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper113.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal304.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass195.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal338.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard376.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard362.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass156.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass142.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic47.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper463.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper96.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal112.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal106.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper311.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper82.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic53.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper477.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard42.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass397.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper339.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass368.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper55.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard95.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard174.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic84.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic90.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard160.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper41.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic5.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard148.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass354.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass432.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper488.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper517.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic161.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper265.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic175.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper503.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal72.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic149.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper259.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash129.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash37.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal99.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass208.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash115.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass234.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash101.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal264.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic405.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic411.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal270.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal258.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic439.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard202.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard216.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic388.jpg,plastic
